,,Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Queen (95),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 1 (55),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 2 (71),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80),Worker 3 (80)
,,feedsbrood,feedsbrood,feedsbrood,feedsbrood,feedsbrood,fillshoneypot,fillshoneypot,fillshoneypot,fillshoneypot,fillshoneypot,laysegg,laysegg,laysegg,laysegg,laysegg,nectarforaging,nectarforaging,nectarforaging,nectarforaging,nectarforaging,pollenforaging,pollenforaging,pollenforaging,pollenforaging,pollenforaging,feedsbrood,feedsbrood,feedsbrood,feedsbrood,feedsbrood,fillshoneypot,fillshoneypot,fillshoneypot,fillshoneypot,fillshoneypot,laysegg,laysegg,laysegg,laysegg,laysegg,nectarforaging,nectarforaging,nectarforaging,nectarforaging,nectarforaging,pollenforaging,pollenforaging,pollenforaging,pollenforaging,pollenforaging,feedsbrood,feedsbrood,feedsbrood,feedsbrood,feedsbrood,fillshoneypot,fillshoneypot,fillshoneypot,fillshoneypot,fillshoneypot,laysegg,laysegg,laysegg,laysegg,laysegg,nectarforaging,nectarforaging,nectarforaging,nectarforaging,nectarforaging,pollenforaging,pollenforaging,pollenforaging,pollenforaging,pollenforaging,feedsbrood,feedsbrood,feedsbrood,feedsbrood,feedsbrood,fillshoneypot,fillshoneypot,fillshoneypot,fillshoneypot,fillshoneypot,laysegg,laysegg,laysegg,laysegg,laysegg,nectarforaging,nectarforaging,nectarforaging,nectarforaging,nectarforaging,pollenforaging,pollenforaging,pollenforaging,pollenforaging,pollenforaging
,Total length (s),Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time,Total duration,Number of occurrences,Duration mean,Duration std dev,Proportion of time
for	QT11	20181112	1,1266.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.610,3,43.537,55.867,0.103,29.730,4,7.433,5.393,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181112	9,1037.480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181113	22,1077.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181114	11,901.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.613,3,32.871,2.925,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181114	12,770.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.047,1,27.047,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.003,10,55.100,27.518,0.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181114	15,1212.920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.658,1,16.658,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181114	19,1365.480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181114	21,1271.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181114	23,1103.960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.045,1,65.045,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for	QT11	20181114	5,1165.160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
