Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QF12	20181108	23,2018-11-08 23:00:24,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181108_235117.avi,900.600,25.0,Worker 4 (44),nectarforaging,,,STATE,0.000,61.815,61.815,,
for	QF12	20181108	5,2018-11-08 05:00:33,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181108_053253.avi,1130.160,25.0,Worker 3 (18),nectarforaging,,,STATE,0.000,30.279,30.279,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 4 (44),waxmanipulate,,,STATE,0.000,87.429,87.429,,
for	QF12	20181114	21,2018-11-14 21:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181114_210831.avi,66.880,25.0,Worker 4 (44),pollenforaging,,,STATE,0.066,24.679,24.613,,
for	QF12	20181113	2,2018-11-13 02:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181113_021453.avi,63.680,25.0,No focal subject,nectarforaging,,,STATE,0.252,24.817,24.565,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Queen (35),broodmanipulate,,,STATE,1.880,21.754,19.874,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 1 (9),offbrood,,,STATE,1.880,21.260,19.380,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 2 (10),broodmanipulate,,,STATE,1.880,87.430,85.550,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 3 (18),broodmanipulate,,,STATE,1.880,27.779,25.899,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 5 (72),waxmanipulate,,,STATE,1.880,88.034,86.154,,
nest	QF12	20181108	15,2018-11-08 15:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_154725.avi,905.720,25.0,Worker 2 (10),feedsbrood,,,POINT,4.429,4.429,NA,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 1 (9),waxmanipulate,,,STATE,21.261,54.804,33.543,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Queen (35),incubate,,,STATE,21.755,70.304,48.549,,
for	QF12	20181114	8,2018-11-14 08:00:19,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181114_084541.avi,64.800,25.0,Worker 4 (44),pollenforaging,,,STATE,24.176,32.779,8.603,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 3 (18),end,,,POINT,27.780,27.780,NA,,
for	QF12	20181108	4,2018-11-08 04:00:40,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181108_043242.avi,939.920,25.0,Worker 3 (18),pollenforaging,,,STATE,30.280,110.886,80.606,,
for	QF12	20181108	5,2018-11-08 05:00:33,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181108_053253.avi,1130.160,25.0,Worker 3 (18),pollenforaging,,,STATE,31.080,92.966,61.886,"bee under pollen tray, cannot see number. video jumps after she's already under and before she leaves",
for	QF12	20181114	21,2018-11-14 21:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181114_210831.avi,66.880,25.0,Worker 4 (44),pollenforaging,,,STATE,36.171,46.626,10.455,,
nest	QF12	20181107	8,2018-11-07 08:00:50,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181107_080516.avi,2512.040,25.0,Worker 2 (10),fillshoneypot,,,POINT,46.323,46.323,NA,,
for	QF12	20181114	22,2018-11-14 22:00:34,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181114_221344.avi,68.680,25.0,Worker 4 (44),nectarforaging,,,STATE,52.344,52.345,0.001,,
for	QF12	20181114	22,2018-11-14 22:00:34,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181114_221344.avi,68.680,25.0,Worker 5 (72),nectarforaging,,,STATE,52.344,52.346,0.002,,
for	QF12	20181108	0,2018-11-08 00:00:36,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF12/05_forQF12_1_20181108_003049.avi,2523.120,25.0,Worker 4 (44),pollenforaging,,,STATE,54.243,80.240,25.997,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 1 (9),incubate,,,STATE,54.805,72.350,17.545,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Queen (35),broodmanipulate,,,STATE,70.305,75.883,5.578,,
nest	QF12	20181108	5,2018-11-08 05:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_nestQF12_1_20181108_053113.avi,1124.280,25.0,Worker 1 (9),broodmanipulate,,,STATE,72.351,87.430,15.079,,
for	QF12	20181108	23,2018-11-08 23:00:24,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF12/05_forQF12_1_20181108_235117.avi,900.600,25.0,Worker 4 (44),pollenforaging,,,STATE,73.800,94.650,20.850,,
