Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QA04	20180705	4,2018-07-05 04:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA04/05_forQA04_1_20180705_040641.avi,3205.800,25.0,No focal subject,nectarforaging,,STATE,124.204,149.217,25.013,,
for	QA04	20180705	4,2018-07-05 04:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA04/05_forQA04_1_20180705_040641.avi,3205.800,25.0,No focal subject,nectarforaging,,STATE,169.338,174.514,5.176,,
for	QA04	20180705	4,2018-07-05 04:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA04/05_forQA04_1_20180705_040641.avi,3205.800,25.0,No focal subject,nectarforaging,,STATE,188.615,241.019,52.404,,
for	QA04	20180705	4,2018-07-05 04:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA04/05_forQA04_1_20180705_040641.avi,3205.800,25.0,No focal subject,pollenforaging,,STATE,253.619,259.464,5.845,,
for	QA04	20180705	4,2018-07-05 04:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA04/05_forQA04_1_20180705_040641.avi,3205.800,25.0,No focal subject,nectarforaging,,STATE,745.984,853.434,107.450,,
for	QA04	20180705	7,2018-07-05 07:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA04/05_forQA04_1_20180705_070652.avi,3152.320,25.0,Queen (50),nectarforaging,,STATE,1189.261,1223.708,34.447,,
for	QA04	20180705	7,2018-07-05 07:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA04/05_forQA04_1_20180705_070652.avi,3152.320,25.0,Queen (50),pollenforaging,,STATE,1241.020,1394.546,153.526,,
for	QA04	20180705	7,2018-07-05 07:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA04/05_forQA04_1_20180705_070652.avi,3152.320,25.0,Queen (50),nectarforaging,,STATE,1417.655,1539.981,122.326,,
for	QA04	20180705	4,2018-07-05 04:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA04/05_forQA04_1_20180705_040641.avi,3205.800,25.0,No focal subject,nectarforaging,,STATE,1643.260,1667.409,24.149,,
for	QA04	20180705	4,2018-07-05 04:00:55,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA04/05_forQA04_1_20180705_040641.avi,3205.800,25.0,No focal subject,nectarforaging,,STATE,1678.659,1692.689,14.030,,
