Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA06	20180827	20,2018-08-27 20:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180827_205711.avi,3599.640,25.0,Queen,broodmanipulate,,STATE,0.479,255.664,255.185,,
nest	QA06	20180822	5,2018-08-22 05:00:36,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180822_052840.avi,3600.440,25.0,Queen,broodmanipulate,,STATE,1.351,299.500,298.149,,
nest	QA06	20180828	2,2018-08-28 02:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180828_020137.avi,2917.400,25.0,Queen,incubate,,STATE,3.525,80.270,76.745,,
nest	QA06	20180827	20,2018-08-27 20:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180827_205711.avi,3599.640,25.0,Queen,feedsbrood,,POINT,24.506,24.506,NA,,
nest	QA06	20180822	2,2018-08-22 02:00:21,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180822_022835.avi,3600.440,25.0,Queen,feedsbrood,,POINT,30.928,30.928,NA,,
nest	QA06	20180822	5,2018-08-22 05:00:36,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180822_052840.avi,3600.440,25.0,Queen,feedsbrood,,POINT,66.655,66.655,NA,,
for	QA06	20180822	16,2018-08-22 16:00:16,G:/My Drive/AllRounds/QA/QA06/05_forQA06_1_20180822_165623.avi,2535.600,25.0,Queen,nectarforaging,,STATE,67.001,178.941,111.940,,
nest	QA06	20180828	2,2018-08-28 02:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180828_020137.avi,2917.400,25.0,Queen,broodmanipulate,,STATE,80.271,150.745,70.474,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,feedsbrood,,POINT,105.651,105.651,NA,,
nest	QA06	20180822	1,2018-08-22 01:00:50,/Volumes/GoogleDrive/My Drive/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180822_012833.avi,3600.440,25.0,Queen,feedsbrood,,POINT,119.078,119.078,NA,,
nest	QA06	20180827	20,2018-08-27 20:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180827_205711.avi,3599.640,25.0,Queen,feedsbrood,,POINT,126.813,126.813,NA,,
nest	QA06	20180828	2,2018-08-28 02:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180828_020137.avi,2917.400,25.0,Queen,incubate,,STATE,150.746,299.881,149.135,,
nest	QA06	20180822	1,2018-08-22 01:00:50,/Volumes/GoogleDrive/My Drive/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180822_012833.avi,3600.440,25.0,Queen,feedsbrood,,POINT,198.155,198.155,NA,,
nest	QA06	20180827	8,2018-08-27 08:00:30,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA06/05_nestQA06_1_20180827_084810.avi,1707.840,25.0,Queen,fillshoneypot,,POINT,252.528,252.528,NA,,
nest	QA06	20180827	20,2018-08-27 20:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180827_205711.avi,3599.640,25.0,Queen,incubate,,STATE,259.038,299.514,40.476,,
nest	QA06	20180828	2,2018-08-28 02:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA06/05_nestQA06_1_20180828_020137.avi,2917.400,25.0,Queen,end,,POINT,299.882,299.882,NA,,
for	QA06	20180826	10,2018-08-26 10:00:26,G:/My Drive/AllRounds/QA/QA06/05_forQA06_1_20180826_104336.avi,2404.000,25.0,Queen,nectarforaging,,STATE,360.016,469.540,109.524,,
for	QA06	20180822	16,2018-08-22 16:00:16,G:/My Drive/AllRounds/QA/QA06/05_forQA06_1_20180822_165623.avi,2535.600,25.0,Queen,nectarforaging,,STATE,626.748,672.699,45.951,,
for	QA06	20180826	7,2018-06-26 07:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA06/05_forQA06_1_20180826_074315.avi,2296.520,25.0,Queen,nectarforaging,,STATE,1200.540,1205.217,4.677,,
