Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QF06	20180811	13,2018-08-11 13:00:36,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF06/05_forQF06_1_20180811_130014.avi,3596.710,14.0,Worker 1 (6),nectarforaging,,,STATE,0.000,258.775,258.775,,
for	QF06	20180812	15,2018-08-12 15:00:21,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF06/05_forQF06_1_20180812_150312.avi,2637.710,14.0,Worker 1 (6),nectarforaging,,,STATE,0.000,1543.231,1543.231,,
for	QF06	20180817	13,2018-08-17 13:00:40,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_forQF06_1_20180817_135416.avi,3336.430,14.0,Worker 1 (6),nectarforaging,,,STATE,0.000,106.320,106.320,,
nest	QF06	20180812	0,2018-08-12 00:00:28,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF06/05_nestQF06_1_20180812_000057.avi,2815.080,25.0,Worker 3 (80),other,,,STATE,0.000,42.610,42.610,,
nest	QF06	20180818	12,2018-08-18 12:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_nestQF06_1_20180818_125645.avi,1857.520,25.0,Queen (66),incubate,,,STATE,0.000,26.800,26.800,,
nest	QF06	20180818	12,2018-08-18 12:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_nestQF06_1_20180818_125645.avi,1857.520,25.0,Worker 1 (6),broodmanipulate,,,STATE,0.000,299.781,299.781,,
nest	QF06	20180818	12,2018-08-18 12:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_nestQF06_1_20180818_125645.avi,1857.520,25.0,Worker 3 (80),broodmanipulate,,,STATE,0.000,26.800,26.800,,
nest	QF06	20180818	12,2018-08-18 12:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_nestQF06_1_20180818_125645.avi,1857.520,25.0,Worker 4 (35),broodmanipulate,,,STATE,0.000,26.799,26.799,,
nest	QF06	20180818	0,2018-08-18 00:00:50,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_nestQF06_1_20180818_005500.avi,2006.560,25.0,Queen (66),broodmanipulate,,,STATE,0.015,299.605,299.590,,
nest	QF06	20180818	0,2018-08-18 00:00:50,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_nestQF06_1_20180818_005500.avi,2006.560,25.0,Worker 3 (80),offbrood,,,STATE,0.015,74.629,74.614,,
nest	QF06	20180818	0,2018-08-18 00:00:50,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_nestQF06_1_20180818_005500.avi,2006.560,25.0,Worker 4 (35),offbrood,,,STATE,0.015,85.726,85.711,,
nest	QF06	20180818	0,2018-08-18 00:00:50,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF06/05_nestQF06_1_20180818_005500.avi,2006.560,25.0,Worker 5 (47),broodmanipulate,,,STATE,0.015,143.739,143.724,,
