Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 2 (61),nectarforaging,,,STATE,387.650,424.243,36.593,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 1 (35),nectarforaging,,,STATE,416.540,450.436,33.896,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 2 (61),nectarforaging,,,STATE,450.436,482.376,31.940,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 1 (35),nectarforaging,,,STATE,482.376,511.651,29.275,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 2 (61),nectarforaging,,,STATE,511.651,628.177,116.526,,
for	NT11	20181109	3,2018-11-09 03:00:21,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181109_032107.avi,1791.880,25.0,Worker 2 (61),nectarforaging,,,STATE,524.741,532.192,7.451,,
for	NT11	20181117	4,2018-11-17 04:00:51,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181117_042313.avi,845.160,25.0,Worker 1 (35),nectarforaging,,,STATE,586.122,616.339,30.217,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 1 (35),nectarforaging,,,STATE,586.766,628.177,41.411,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 1 (35),nectarforaging,,,STATE,639.426,687.456,48.030,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 2 (61),nectarforaging,,,STATE,646.930,661.852,14.922,,
