Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA02	20180704	3,2018-07-04 03:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QA/QA02/05_nestQA02_1_20180704_035946.avi,3600.680,25.0,Queen,feedsbrood,,,POINT,18.128,18.128,NA,,
nest	QA02	20180704	0,2018-07-04 00:00:39,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA02/05_nestQA02_1_20180704_005939.avi,3601.520,25.0,Queen,feedsbrood,,,POINT,68.301,68.301,NA,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,nectarforaging,,,STATE,265.778,418.455,152.677,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,pollenforaging,,,STATE,735.731,754.577,18.846,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,768.502,776.854,8.352,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,793.976,839.305,45.329,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,pollenforaging,,,STATE,857.730,863.731,6.001,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,pollenforaging,,,STATE,880.078,919.730,39.652,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,940.955,981.081,40.126,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,pollenforaging,,,STATE,957.181,979.882,22.701,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,997.980,1008.753,10.773,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,nectarforaging,,,STATE,999.656,1012.977,13.321,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,1025.655,1138.731,113.076,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,pollenforaging,,,STATE,1041.881,1047.056,5.175,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,nectarforaging,,,STATE,1098.450,1148.455,50.005,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,1161.286,1199.331,38.045,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,pollenforaging,,,STATE,1164.880,1193.531,28.651,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,nectarforaging,,,STATE,1213.656,1380.601,166.945,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,1293.662,1296.741,3.079,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,1307.013,1335.810,28.797,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,pollenforaging,,,STATE,1351.211,1379.689,28.478,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,1394.691,1531.166,136.475,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,nectarforaging,,,STATE,1450.256,1467.100,16.844,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,pollenforaging,,,STATE,1496.250,1594.056,97.806,,
for	QA02	20180704	10,2018-07-04 10:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA02/05_forQA02_1_20180704_100005.avi,3601.040,25.0,Queen,pollenforaging,,,STATE,1534.905,1554.630,19.725,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,1568.338,1633.963,65.625,,
for	QA02	20180704	10,2018-07-04 10:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA02/05_forQA02_1_20180704_100005.avi,3601.040,25.0,Queen,pollenforaging,,,STATE,1584.205,1589.703,5.498,,
for	QA02	20180704	10,2018-07-04 10:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA02/05_forQA02_1_20180704_100005.avi,3601.040,25.0,Queen,nectarforaging,,,STATE,1608.755,1661.055,52.300,,
for	QA02	20180703	19,2018-07-03 19:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QA/QA02/05_forQA02_1_20180703_195936.avi,3599.960,25.0,Queen,nectarforaging,,,STATE,1612.605,1664.750,52.145,,
for	QA02	20180704	20,2018-07-04 20:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA02/05_forQA02_1_20180704_200028.avi,3565.320,25.0,Queen,nectarforaging,,,STATE,1652.036,1756.715,104.679,,
