Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QT11	20181114	12,2018-11-14 12:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_nestQT11_1_20181114_121052.avi,772.880,25.0,Worker 2 (71),fillshoneypot,,,POINT,8.156,8.156,NA,,
for	QT11	20181114	12,2018-11-14 12:00:44,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_forQT11_1_20181114_121031.avi,770.800,25.0,Worker 2 (71),nectarforaging,,,STATE,23.332,109.226,85.894,,
for	QT11	20181119	3,2018-11-19 03:00:43,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT11/05_forQT11_1_20181119_033938.avi,994.640,25.0,Worker 2 (71),nectarforaging,,,STATE,26.629,62.421,35.792,,
for	QT11	20181112	1,2018-11-12 01:00:46,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_forQT11_1_20181112_011826.avi,1266.400,25.0,Worker 2 (71),nectarforaging,,,STATE,57.940,165.924,107.984,,
nest	QT11	20181114	12,2018-11-14 12:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_nestQT11_1_20181114_121052.avi,772.880,25.0,Worker 3 (80),feedsbrood,,,POINT,77.011,77.011,NA,,
nest	QT11	20181114	12,2018-11-14 12:00:59,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_nestQT11_1_20181114_121052.avi,772.880,25.0,Worker 2 (71),fillshoneypot,,,POINT,77.730,77.730,NA,,
nest	QT11	20181114	15,2018-11-14 15:00:38,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_nestQT11_1_20181114_155012.avi,1212.440,25.0,Worker 3 (80),fillshoneypot,,,POINT,109.850,109.850,NA,,
for	QT11	20181114	12,2018-11-14 12:00:44,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_forQT11_1_20181114_121031.avi,770.800,25.0,Worker 2 (71),nectarforaging,,,STATE,136.000,165.128,29.128,,
for	QT11	20181120	13,2018-11-20 13:00:34,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT11/05_forQT11_1_20181120_130337.avi,1687.280,25.0,Worker 2 (71),nectarforaging,,,STATE,153.196,262.721,109.525,,
for	QT11	20181118	9,2018-11-18 09:00:02,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT11/05_forQT11_1_20181118_093316.avi,876.000,25.0,Worker 3 (80),nectarforaging,,,STATE,167.334,189.658,22.324,,
for	QT11	20181119	6,2018-11-19 06:00:55,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_forQT11_1_20181119_064029.avi,989.240,25.0,Worker 2 (71),nectarforaging,,,STATE,171.386,205.316,33.930,,
nest	QT11	20181114	19,2018-11-14 19:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_nestQT11_1_20181114_195256.avi,1355.720,25.0,Queen (95),laysegg,,,STATE,190.050,300.165,110.115,,
for	QT11	20181114	12,2018-11-14 12:00:44,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_forQT11_1_20181114_121031.avi,770.800,25.0,Worker 2 (71),nectarforaging,,,STATE,193.103,216.975,23.872,,
for	QT11	20181114	12,2018-11-14 12:00:44,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT11/05_forQT11_1_20181114_121031.avi,770.800,25.0,Worker 2 (71),nectarforaging,,,STATE,221.175,302.608,81.433,,
for	QT11	20181120	16,2018-11-20 16:00:42,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QT/QT11/05_forQT11_1_20181120_160407.avi,1537.040,25.0,Worker 2 (71),nectarforaging,,,STATE,224.664,303.741,79.077,,
