Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QT03	20180706	6,2018-07-06 06:00:47,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_forQT03_1_20180706_062054.avi,3270.680,25.0,Queen (8),nectarforaging,,,STATE,6.561,32.025,25.464,,
nest	QT03	20180705	19,2018-07-05 19:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QT/QT03/05_nestQT03_1_20180705_192013.avi,3374.040,25.0,Worker 3 (39),feedsbrood,,,POINT,12.078,12.078,NA,,
nest	QT03	20180705	9,2018-07-05 09:00:02,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT03/05_nestQT03_1_20180705_090559.avi,3306.800,25.0,Worker 1 (2),feedsbrood,,,POINT,19.076,19.076,NA,,
nest	QT03	20180630	18,2018-06-30 18:00:51,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QT/QT03/05_nestQT03_1_20180630_184203.avi,3322.240,25.0,Worker 3 (39),feedsbrood,,,POINT,43.453,43.453,NA,,
nest	QT03	20180706	6,2018-07-06 06:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT03/05_nestQT03_1_20180706_062053.avi,3278.320,25.0,Worker 1 (2),feedsbrood,,,POINT,48.856,48.856,NA,,
for	QT03	20180706	6,2018-07-06 06:00:47,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_forQT03_1_20180706_062054.avi,3270.680,25.0,Queen (8),nectarforaging,,,STATE,50.032,110.595,60.563,,
nest	QT03	20180705	5,2018-07-05 05:00:19,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_nestQT03_1_20180705_050552.avi,3274.440,25.0,Worker 1 (2),feedsbrood,,,POINT,50.863,50.863,NA,,
nest	QT03	20180705	6,2018-07-05 06:00:56,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT03/05_nestQT03_1_20180705_060556.avi,3276.600,25.0,Worker 4 (67),feedsbrood,,,POINT,69.477,69.477,NA,,
nest	QT03	20180704	14,2018-07-04 14:00:54,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_nestQT03_1_20180704_140449.avi,3260.040,25.0,Worker 1 (2),feedsbrood,,,POINT,79.706,79.706,NA,,
nest	QT03	20180705	1,2018-07-05 01:00:34,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_nestQT03_1_20180705_010536.avi,3265.840,25.0,Worker 4 (67),feedsbrood,,,POINT,93.640,93.640,NA,,
nest	QT03	20180628	19,2018-06-28 19:00:31,G:/My Drive/Videos/Round1/QT/QT03/05_nestQT03_1_20180628_193745.avi,2922.640,25.0,Worker 1 (2),fillshoneypot,,,POINT,107.165,107.165,NA,,
nest	QT03	20180705	18,2018-07-05 18:00:14,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QT/QT03/05_nestQT03_1_20180705_182008.avi,3350.520,25.0,Worker 4 (67),feedsbrood,,,POINT,114.354,114.354,NA,,
nest	QT03	20180628	19,2018-06-28 19:00:31,G:/My Drive/Videos/Round1/QT/QT03/05_nestQT03_1_20180628_193745.avi,2922.640,25.0,Worker 1 (2),fillshoneypot,,,POINT,117.564,117.564,NA,,
nest	QT03	20180705	9,2018-07-05 09:00:02,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT03/05_nestQT03_1_20180705_090559.avi,3306.800,25.0,Worker 3 (39),feedsbrood,,,POINT,117.603,117.603,NA,,
for	QT03	20180706	6,2018-07-06 06:00:47,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_forQT03_1_20180706_062054.avi,3270.680,25.0,Queen (8),nectarforaging,,,STATE,134.526,165.229,30.703,,
nest	QT03	20180705	5,2018-07-05 05:00:19,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_nestQT03_1_20180705_050552.avi,3274.440,25.0,Worker 4 (67),feedsbrood,,,POINT,138.764,138.764,NA,,
nest	QT03	20180704	14,2018-07-04 14:00:54,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_nestQT03_1_20180704_140449.avi,3260.040,25.0,Worker 1 (2),feedsbrood,,,POINT,158.363,158.363,NA,,
nest	QT03	20180705	18,2018-07-05 18:00:14,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QT/QT03/05_nestQT03_1_20180705_182008.avi,3350.520,25.0,Worker 3 (39),feedsbrood,,,POINT,178.851,178.851,NA,,
for	QT03	20180706	6,2018-07-06 06:00:47,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_forQT03_1_20180706_062054.avi,3270.680,25.0,Queen (8),nectarforaging,,,STATE,181.759,278.246,96.487,,
nest	QT03	20180706	0,2018-07-06 00:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QT/QT03/05_nestQT03_1_20180706_002029.avi,3425.160,25.0,Worker 1 (2),feedsbrood,,,POINT,187.426,187.426,NA,,
nest	QT03	20180705	9,2018-07-05 09:00:02,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT03/05_nestQT03_1_20180705_090559.avi,3306.800,25.0,Worker 4 (67),feedsbrood,,,POINT,188.855,188.855,NA,,
nest	QT03	20180704	14,2018-07-04 14:00:54,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_nestQT03_1_20180704_140449.avi,3260.040,25.0,Worker 4 (67),feedsbrood,,,POINT,190.085,190.085,NA,,
nest	QT03	20180705	6,2018-07-05 06:00:56,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT03/05_nestQT03_1_20180705_060556.avi,3276.600,25.0,Worker 4 (67),feedsbrood,,,POINT,208.652,208.652,NA,,
nest	QT03	20180705	18,2018-07-05 18:00:14,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QT/QT03/05_nestQT03_1_20180705_182008.avi,3350.520,25.0,Worker 3 (39),feedsbrood,,,POINT,217.804,217.804,NA,,
nest	QT03	20180704	14,2018-07-04 14:00:54,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QT/QT03/05_nestQT03_1_20180704_140449.avi,3260.040,25.0,Worker 1 (2),feedsbrood,,,POINT,218.163,218.163,NA,,
nest	QT03	20180705	9,2018-07-05 09:00:02,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QT/QT03/05_nestQT03_1_20180705_090559.avi,3306.800,25.0,Worker 3 (39),feedsbrood,,,POINT,223.557,223.557,NA,,
nest	QT03	20180704	22,2018-07-04 22:00:09,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QT/QT03/05_nestQT03_1_20180704_220506.avi,3217.560,25.0,Worker 3 (39),feedsbrood,,,POINT,229.329,229.329,NA,,
nest	QT03	20180630	22,2018-06-30 22:00:17,/Volumes/GoogleDrive/My Drive/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QT/QT03/05_nestQT03_1_20180630_224217.avi,3411.200,25.0,Worker 4 (67),feedsbrood,,,POINT,242.400,242.400,NA,,
