Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	NT04	20180704	1,2018-07-04 01:00:10,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_nestNT04_1_20180704_010004.avi,3600.520,25.0,Worker 1 (25),feedsbrood,,,POINT,0.000,0.000,NA,,
nest	NT04	20180704	1,2018-07-04 01:00:10,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_nestNT04_1_20180704_010004.avi,3600.520,25.0,Worker 3 (70),feedsbrood,,,POINT,0.001,0.001,NA,,
for	NT04	20180704	20,2018-07-04 20:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180704_202333.avi,3539.240,25.0,Worker 3 (70),nectarforaging,,,STATE,0.015,108.890,108.875,,
nest	NT04	20180630	8,2018-06-30 08:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh & Erica's Awesome Summer Experiments/Videos/*Round1/NT/NT04/05_nestNT04_1_20180630_083738.avi,3342.560,25.0,Worker 1 (25),feedsbrood,,,POINT,33.275,33.275,NA,,
nest	NT04	20180629	18,2018-06-29 18:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_nestNT04_1_20180629_183638.avi,3503.080,25.0,Worker 3 (70),feedsbrood,,,POINT,39.301,39.301,NA,,
nest	NT04	20180630	18,2018-06-30 18:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/NT/NT04/05_nestNT04_1_20180630_183834.avi,3390.960,25.0,Worker 2 (49),feedsbrood,,,POINT,42.853,42.853,NA,,
nest	NT04	20180630	3,2018-06-30 03:00:22,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_nestNT04_1_20180630_033721.avi,3416.200,25.0,Worker 3 (70),feedsbrood,,,POINT,58.594,58.594,NA,,
for	NT04	20180630	19,2018-06-30 19:00:02,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180630_190021.avi,3334.760,25.0,Worker 3 (70),nectarforaging,,,STATE,62.788,213.946,151.158,,
nest	NT04	20180706	7,2018-07-06 07:00:51,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/NT/NT04/05_nestNT04_1_20180706_060144.avi,3599.600,25.0,Worker 1 (25),feedsbrood,,,POINT,84.276,84.276,NA,,
for	NT04	20180706	7,2018-07-06 07:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180706_071257.avi,2854.880,25.0,Worker 3 (70),nectarforaging,,,STATE,141.179,337.026,195.847,,
nest	NT04	20180704	9,2018-07-04 09:00:44,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/NT/NT04/05_nestNT04_1_20180704_090020.avi,3601.440,25.0,Worker 1 (25),feedsbrood,,,POINT,142.005,142.005,NA,,
nest	NT04	20180706	7,2018-07-06 07:00:51,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/NT/NT04/05_nestNT04_1_20180706_060144.avi,3599.600,25.0,Worker 1 (25),feedsbrood,,,POINT,149.730,149.730,NA,,
nest	NT04	20180705	20,2018-07-05 20:00:22,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_nestNT04_1_20180705_200128.avi,3598.440,25.0,Worker 1 (25),feedsbrood,,,POINT,211.955,211.955,NA,,
nest	NT04	20180630	8,2018-06-30 08:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh & Erica's Awesome Summer Experiments/Videos/*Round1/NT/NT04/05_nestNT04_1_20180630_083738.avi,3342.560,25.0,Worker 1 (25),feedsbrood,,,POINT,214.010,214.010,NA,,
nest	NT04	20180705	0,2018-12-06 12:10:04,/Volumes/GoogleDrive/My Drive/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/NT/NT04/05_nestNT04_1_20180705_000054.avi,3600.840,25.0,Worker 1 (25),feedsbrood,,,POINT,268.930,268.930,NA,,
nest	NT04	20180629	18,2018-06-29 18:00:03,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_nestNT04_1_20180629_183638.avi,3503.080,25.0,Worker 2 (49),feedsbrood,,,POINT,281.951,281.951,NA,,
for	NT04	20180704	20,2018-07-04 20:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180704_202333.avi,3539.240,25.0,Worker 3 (70),nectarforaging,,,STATE,308.173,539.217,231.044,,
for	NT04	20180706	7,2018-07-06 07:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180706_071257.avi,2854.880,25.0,Worker 3 (70),nectarforaging,,,STATE,423.000,584.000,161.000,,
for	NT04	20180704	20,2018-07-04 20:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180704_202333.avi,3539.240,25.0,Worker 3 (70),nectarforaging,,,STATE,716.328,951.124,234.796,,
for	NT04	20180706	7,2018-07-06 07:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180706_071257.avi,2854.880,25.0,Worker 3 (70),nectarforaging,,,STATE,804.000,969.000,165.000,,
for	NT04	20180706	7,2018-07-06 07:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180706_071257.avi,2854.880,25.0,Worker 3 (70),nectarforaging,,,STATE,1058.000,1279.000,221.000,,
for	NT04	20180704	20,2018-07-04 20:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180704_202333.avi,3539.240,25.0,Worker 3 (70),nectarforaging,,,STATE,1073.176,1306.035,232.859,,
for	NT04	20180704	20,2018-07-04 20:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180704_202333.avi,3539.240,25.0,Worker 3 (70),nectarforaging,,,STATE,1464.255,1678.969,214.714,,
for	NT04	20180706	17,2018-07-06 17:00:07,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180706_174757.avi,3167.640,25.0,Worker 3 (70),nectarforaging,,,STATE,1549.940,1780.686,230.746,,
for	NT04	20180704	20,2018-07-04 20:00:56,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT04/05_forNT04_1_20180704_202333.avi,3539.240,25.0,Worker 3 (70),nectarforaging,,,STATE,1844.290,2069.395,225.105,,
