Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	NF06	20180820	5,2018-08-20 05:00:53,G:/My Drive/AllRounds/NF/NF06/05_forNF06_1_20180820_050847.avi,870.120,25.0,Worker 3 (95),nectarforaging,,,STATE,0.000,29.350,29.350,,
for	NF06	20180814	13,2018-08-14 13:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NF/NF06/05_forNF06_1_20180814_130352.avi,2743.120,25.0,Worker 1 (8),nectarforaging,,,STATE,0.276,80.650,80.374,,
for	NF06	20180820	1,2018-08-20 01:00:45,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NF/NF06/05_forNF06_1_20180820_010737.avi,1499.080,25.0,Worker 1 (8),nectarforaging,,,STATE,1.879,33.195,31.316,,
nest	NF06	20180820	1,2018-08-20 01:00:48,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/NF/NF06/05_nestNF06_1_20180820_010940.avi,1449.920,25.0,Worker 1 (8),fillshoneypot,,,POINT,14.249,14.249,NA,,
nest	NF06	20180822	1,2018-08-22 01:00:46,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NF/NF06/05_nestNF06_1_20180822_012844.avi,3597.120,25.0,Worker 5 (61),fillshoneypot,,,POINT,18.281,18.281,NA,,
nest	NF06	20180822	0,2018-08-22 00:00:08,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NF/NF06/05_nestNF06_1_20180822_002841.avi,3599.120,25.0,Unknown,feedsbrood,,,POINT,65.180,65.180,NA,,
nest	NF06	20180816	4,2018-08-16 04:00:44,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/NF/NF06/05_nestNF06_1_20180816_042618.avi,3601.360,25.0,Worker 3 (95),feedsbrood,,,POINT,89.203,89.203,NA,,
nest	NF06	20180820	21,2018-08-20 21:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/NF/NF06/05_nestNF06_1_20180820_214908.avi,3604.360,25.0,Worker 3 (95),feedsbrood,,,POINT,101.179,101.179,NA,,
for	NF06	20180814	13,2018-08-14 13:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NF/NF06/05_forNF06_1_20180814_130352.avi,2743.120,25.0,Worker 1 (8),pollenforaging,,,STATE,106.117,170.966,64.849,,
nest	NF06	20180822	1,2018-08-22 01:00:46,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NF/NF06/05_nestNF06_1_20180822_012844.avi,3597.120,25.0,Worker 4 (76),feedsbrood,,,POINT,122.928,122.928,NA,,
