Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QA04	20180705	7,2018-07-05 07:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA04/05_forQA04_1_20180705_070652.avi,3152.320,25.0,Queen (50),nectarforaging,,,STATE,1189.261,1223.708,34.447,,
for	QA04	20180705	7,2018-07-05 07:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA04/05_forQA04_1_20180705_070652.avi,3152.320,25.0,Queen (50),pollenforaging,,,STATE,1241.020,1394.546,153.526,,
for	QA04	20180705	7,2018-07-05 07:00:26,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Round1/QA/QA04/05_forQA04_1_20180705_070652.avi,3152.320,25.0,Queen (50),nectarforaging,,,STATE,1417.655,1539.981,122.326,,
for	QA04	20180704	19,2018-07-04 19:00:31,G:/My Drive/AllRounds/QA/QA04/05_forQA04_1_20180704_190550.avi,3376.720,25.0,Queen (50),pollenforaging,,,STATE,2113.715,2117.716,4.001,,
