Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,pollenforaging,,,STATE,0.000,1.400,1.400,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,,STATE,0.000,251.156,251.156,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Unknown,nectarforaging,,,STATE,13.964,60.090,46.126,"either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video","either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video"
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,,STATE,14.125,15.225,1.100,,
nest	QF03	20180706	13,2018-07-06 13:00:28,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF03/05_nestQF03_1_20180706_135727.avi,741.120,25.0,Worker 6 (84),feedsbrood,,,POINT,14.905,14.905,NA,,
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,pollenforaging,,,STATE,51.241,66.791,15.550,,
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,,STATE,61.340,91.966,30.626,,
nest	QF03	20180628	1,2018-06-28 01:00:54,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh & Erica's Awesome Summer Experiments/Videos/*Round1/QF/QF03/05_nestQF03_1_20180628_013551.avi,3078.800,25.0,Worker 6 (84),feedsbrood,,,POINT,99.925,99.925,NA,,
nest	QF03	20180628	6,2018-06-28 06:00:22,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_nestQF03_1_20180628_063615.avi,2920.960,25.0,Queen (59),feedsbrood,,,POINT,122.150,122.150,NA,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Unknown,nectarforaging,,,STATE,129.247,148.173,18.926,"either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video","either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video"
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,157.178,192.925,35.747,,
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,,STATE,161.340,295.442,134.102,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Unknown,nectarforaging,,,STATE,165.845,172.196,6.351,"either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video","either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video"
nest	QF03	20180706	13,2018-07-06 13:00:28,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/Rounds1_2/QF/QF03/05_nestQF03_1_20180706_135727.avi,741.120,25.0,Worker 6 (84),feedsbrood,,,POINT,190.670,190.670,NA,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Unknown,nectarforaging,,,STATE,196.921,214.971,18.050,"either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video","either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video"
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,200.802,219.875,19.073,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Unknown,pollenforaging,,,STATE,246.926,256.625,9.699,"either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video","either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video"
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,253.274,254.854,1.580,,
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,277.879,316.004,38.125,,
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,,STATE,299.141,322.242,23.101,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Worker 4 (76),nectarforaging,,,STATE,335.521,404.035,68.514,not 100% sure its 76. saw her in nest just before and just after foraging trip,
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,339.043,366.019,26.976,,
for	QF03	20180705	22,2018-07-05 22:00:56,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_222030.avi,3298.160,25.0,No focal subject,pollenforaging,,,STATE,340.104,372.932,32.828,,
for	QF03	20180706	8,2018-07-06 08:00:56,G:/My Drive/WoodardLab.shared/Projects/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_082108.avi,3184.920,25.0,Unknown,nectarforaging,,,STATE,344.971,798.441,453.470,,
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,,STATE,365.992,455.791,89.799,,
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,391.465,393.844,2.379,,
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,pollenforaging,,,STATE,412.445,420.400,7.955,,
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,423.573,452.899,29.326,,
for	QF03	20180705	20,2018-07-05 20:00:30,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_202026.avi,3265.360,25.0,Worker 4 (76),nectarforaging,,,STATE,450.066,623.065,172.999,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Unknown,pollenforaging,,,STATE,462.986,490.015,27.029,"either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video","either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video"
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,483.101,541.100,57.999,,
for	QF03	20180705	1,2018-07-05 01:00:41,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF03/05_forQF03_1_20180705_010633.avi,3229.560,25.0,Worker 2 (25),nectarforaging,,,STATE,493.701,496.421,2.720,,
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,,STATE,506.932,519.959,13.027,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Unknown,nectarforaging,,,STATE,530.215,603.921,73.706,,
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,,STATE,541.458,579.441,37.983,,
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,596.775,624.548,27.773,,
for	QF03	20180704	10,2018-07-04 10:00:43,G:/My Drive/AllRounds/QF/QF03/05_forQF03_1_20180704_100426.avi,3255.680,25.0,Unknown,nectarforaging,,,STATE,605.863,709.664,103.801,,
for	QF03	20180629	8,2018-06-29 08:00:35,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180629_083539.avi,3039.760,25.0,Unknown,nectarforaging,,,STATE,649.171,684.426,35.255,"either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video","either 76 or 32, probs 76 - saw her in nest between foraging events, never saw 32 in nest video"
for	QF03	20180706	13,2018-07-06 13:00:30,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF03/05_forQF03_1_20180706_135728.avi,737.160,25.0,No focal subject,nectarforaging,,,STATE,654.750,669.799,15.049,,
